#mc_id,pct_full,cell_generation,num_cells
34,0.5,1,4
34,0.5,2,10
34,0.5,3,10
34,0.5,4,6
34,0.5,5,1
34,0.75,0,1
34,0.75,1,4
34,0.75,2,9
34,0.75,3,12
34,0.75,4,14
34,0.75,5,8
34,1,0,1
34,1,1,4
34,1,2,6
34,1,3,11
34,1,4,14
34,1,5,15
34,1,6,11
34,1,7,2
35,0.25,0,1
35,0.25,1,4
35,0.25,2,6
35,0.25,3,4
35,0.25,4,1
35,0.5,0,1
35,0.5,1,5
35,0.5,2,9
35,0.5,3,10
35,0.5,4,6
35,0.5,5,1
35,0.75,0,1
35,0.75,1,5
35,0.75,2,9
35,0.75,3,16
35,0.75,4,13
35,0.75,5,4
35,1,1,1
35,1,2,6
35,1,3,13
35,1,4,22
35,1,5,10
35,1,6,6
35,1,7,3
35,1,8,2
35,1,9,1
36,0.25,1,1
36,0.25,2,4
36,0.25,3,6
36,0.25,4,4
36,0.25,5,1
36,0.5,1,1
36,0.5,2,2
36,0.5,3,10
36,0.5,4,9
36,0.5,5,7
36,0.5,6,3
36,0.75,1,1
36,0.75,2,3
36,0.75,3,8
36,0.75,4,13
36,0.75,5,13
36,0.75,6,7
36,0.75,7,2
36,0.75,8,1
36,1,2,2
36,1,3,4
36,1,4,9
36,1,5,18
36,1,6,13
36,1,7,11
36,1,8,6
36,1,9,1
37,0.25,0,1
37,0.25,1,4
37,0.25,2,6
37,0.25,3,4
37,0.25,4,1
37,0.5,0,1
37,0.5,1,2
37,0.5,2,6
37,0.5,3,11
37,0.5,4,9
37,0.5,5,3
37,0.75,1,2
37,0.75,2,4
37,0.75,3,14
37,0.75,4,17
37,0.75,5,9
37,0.75,6,2
37,1,1,1
37,1,3,9
37,1,4,18
37,1,5,16
37,1,6,13
37,1,7,6
37,1,8,1
38,0.25,0,1
38,0.25,1,4
38,0.25,2,6
38,0.25,3,4
38,0.25,4,1
38,0.5,0,1
38,0.5,1,2
38,0.5,2,8
38,0.5,3,13
38,0.5,4,6
38,0.5,5,2
38,0.75,1,3
38,0.75,2,7
38,0.75,3,15
38,0.75,4,16
38,0.75,5,5
38,0.75,6,2
38,1,1,1
38,1,2,3
38,1,3,11
38,1,4,16
38,1,5,15
38,1,6,10
38,1,7,7
38,1,8,1
39,0.25,0,1
39,0.25,1,4
39,0.25,2,5
39,0.25,3,5
39,0.25,4,1
39,0.5,0,1
39,0.5,1,5
39,0.5,2,8
39,0.5,3,9
39,0.5,4,7
39,0.5,5,2
39,0.75,0,1
39,0.75,1,2
39,0.75,2,8
39,0.75,3,13
39,0.75,4,12
39,0.75,5,8
39,0.75,6,4
39,1,1,1
39,1,2,1
39,1,3,3
39,1,4,11
39,1,5,12
39,1,6,17
39,1,7,11
39,1,8,6
39,1,9,1
39,1,10,1
40,0.25,1,1
40,0.25,2,6
40,0.25,3,6
40,0.25,4,2
40,0.25,5,1
40,0.5,1,1
40,0.5,2,6
40,0.5,3,11
40,0.5,4,7
40,0.5,5,4
40,0.5,6,2
40,0.5,7,1
40,0.75,1,1
40,0.75,2,3
40,0.75,3,8
