#mc_id,pct_full,cell_generation,num_cells
17,0.25,6,8
17,0.25,7,15
17,0.25,8,26
17,0.25,9,36
17,0.25,10,34
17,0.25,11,38
17,0.25,12,36
17,0.25,13,23
17,0.25,14,13
17,0.25,15,6
17,0.25,16,1
17,0.5,5,1
17,0.5,6,3
17,0.5,7,3
17,0.5,8,8
17,0.5,9,8
17,0.5,10,13
17,0.5,11,24
17,0.5,12,33
17,0.5,13,49
17,0.5,14,57
17,0.5,15,76
17,0.5,16,69
17,0.5,17,63
17,0.5,18,46
17,0.5,19,31
17,0.5,20,19
17,0.5,21,8
17,0.5,22,1
17,0.75,7,1
17,0.75,8,1
17,0.75,9,3
17,0.75,10,5
17,0.75,11,6
17,0.75,12,6
17,0.75,13,18
17,0.75,14,31
17,0.75,15,48
17,0.75,16,59
17,0.75,17,84
17,0.75,18,114
17,0.75,19,115
17,0.75,20,81
17,0.75,21,78
17,0.75,22,53
17,0.75,23,35
17,0.75,24,21
17,0.75,25,9
17,1,16,1
17,1,17,3
17,1,18,6
17,1,19,13
17,1,20,22
17,1,21,25
17,1,22,38
17,1,23,63
17,1,24,91
17,1,25,130
17,1,26,144
17,1,27,143
17,1,28,113
17,1,29,82
17,1,30,64
17,1,31,48
17,1,32,24
17,1,33,8
17,1,34,4
17,1,35,2
18,0.25,5,1
18,0.25,7,6
18,0.25,8,19
18,0.25,9,24
18,0.25,10,34
18,0.25,11,50
18,0.25,12,42
18,0.25,13,41
18,0.25,14,24
18,0.25,15,12
18,0.25,16,3
18,0.5,10,2
18,0.5,11,11
18,0.5,12,16
18,0.5,13,28
18,0.5,14,48
18,0.5,15,78
18,0.5,16,83
18,0.5,17,72
18,0.5,18,68
18,0.5,19,52
18,0.5,20,31
18,0.5,21,17
18,0.5,22,5
18,0.5,23,1
18,0.75,11,1
18,0.75,13,2
18,0.75,14,4
18,0.75,15,16
18,0.75,16,25
18,0.75,17,24
18,0.75,18,44
18,0.75,19,78
18,0.75,20,111
18,0.75,21,115
18,0.75,22,111
18,0.75,23,100
18,0.75,24,72
18,0.75,25,36
18,0.75,26,18
18,0.75,27,8
18,0.75,28,2
18,0.75,29,1
18,1,24,1
18,1,25,2
18,1,26,10
18,1,27,21
18,1,28,38
18,1,29,56
18,1,30,85
18,1,31,95
18,1,32,107
18,1,33,100
18,1,34,112
18,1,35,104
18,1,36,85
18,1,37,78
18,1,38,62
18,1,39,36
18,1,40,22
18,1,41,8
18,1,42,2
19,0.25,6,3
19,0.25,7,11
19,0.25,8,17
19,0.25,9,37
19,0.25,10,57
19,0.25,11,65
19,0.25,12,40
19,0.25,13,17
19,0.25,14,7
19,0.25,15,2
19,0.5,8,1
19,0.5,9,5
19,0.5,10,19
19,0.5,11,34
19,0.5,12,49
19,0.5,13,72
19,0.5,14,92
19,0.5,15,100
19,0.5,16,67
19,0.5,17,42
19,0.5,18,23
19,0.5,19,7
19,0.5,20,1
19,0.75,11,3
19,0.75,12,7
19,0.75,13,15
19,0.75,14,37
19,0.75,15,59
19,0.75,16,100
19,0.75,17,126
19,0.75,18,134
19,0.75,19,115
19,0.75,20,86
19,0.75,21,52
19,0.75,22,24
19,0.75,23,8
19,0.75,24,2
19,1,21,5
19,1,22,8
19,1,23,20
19,1,24,47
19,1,25,75
19,1,26,103
19,1,27,121
19,1,28,130
19,1,29,122
19,1,30,113
19,1,31,73
19,1,32,67
19,1,33,47
19,1,34,36
19,1,35,30
19,1,36,16
19,1,37,8
19,1,38,3
20,0.25,6,1
20,0.25,7,7
20,0.25,8,5
20,0.25,9,11
20,0.25,10,17
20,0.25,11,25
20,0.25,12,40
20,0.25,13,43
20,0.25,14,47
20,0.25,15,32
20,0.25,16,22
20,0.25,17,6
20,0.5,7,2
20,0.5,9,2
20,0.5,10,3
20,0.5,11,4
20,0.5,12,11
20,0.5,13,23
20,0.5,14,36
20,0.5,15,49
20,0.5,16,63
20,0.5,17,68
20,0.5,18,70
20,0.5,19,64
20,0.5,20,55
20,0.5,21,40
20,0.5,22,19
20,0.5,23,3
20,0.75,12,2
20,0.75,14,4
20,0.75,15,20
20,0.75,16,25
20,0.75,17,35
20,0.75,18,51
20,0.75,19,65
20,0.75,20,82
20,0.75,21,110
20,0.75,22,119
20,0.75,23,88
20,0.75,24,73
20,0.75,25,48
20,0.75,26,31
20,0.75,27,13
20,0.75,28,2
20,1,20,1
20,1,21,4
20,1,22,3
20,1,23,3
20,1,24,4
20,1,25,20
20,1,26,28
20,1,27,27
20,1,28,34
20,1,29,50
20,1,30,66
20,1,31,87
20,1,32,89
20,1,33,103
20,1,34,111
20,1,35,96
20,1,36,81
20,1,37,59
20,1,38,46
20,1,39,41
20,1,40,36
20,1,41,18
20,1,42,9
20,1,43,4
20,1,44,3
20,1,45,1
21,0.25,7,1
21,0.25,8,2
21,0.25,9,13
21,0.25,10,22
21,0.25,11,36
21,0.25,12,55
21,0.25,13,48
21,0.25,14,38
21,0.25,15,17
21,0.25,16,16
21,0.25,17,7
21,0.25,18,1
21,0.5,11,6
21,0.5,12,19
21,0.5,13,33
21,0.5,14,39
21,0.5,15,53
21,0.5,16,73
21,0.5,17,82
21,0.5,18,88
21,0.5,19,53
21,0.5,20,36
21,0.5,21,18
21,0.5,22,6
21,0.5,23,6
21,0.75,13,8
21,0.75,14,15
21,0.75,15,25
21,0.75,16,29
21,0.75,17,38
21,0.75,18,63
21,0.75,19,103
21,0.75,20,120
21,0.75,21,118
21,0.75,22,92
21,0.75,23,68
21,0.75,24,38
21,0.75,25,26
21,0.75,26,19
21,0.75,27,6
21,1,21,1
21,1,22,1
21,1,23,4
21,1,24,7
21,1,25,17
21,1,26,41
21,1,27,52
21,1,28,67
21,1,29,103
21,1,30,111
21,1,31,111
21,1,32,105
21,1,33,107
21,1,34,101
21,1,35,72
21,1,36,42
21,1,37,31
