"","cells_side","ancestor_1s","batch_id","mean_time","n","sd_time","size_str","size_factor","restraint_value","mean_time_norm","sd_time_norm","mean_rep_rate","rep_rate_diff"
"4254",32,40,24,6952.3459,100,482.99493441327,"32x32","32x32",-20,0.986000510476649,0.0684996487141297,1.01419825788587,0.017533633421486
"4255",32,40,25,6998.7783,100,466.826888385088,"32x32","32x32",-20,1.00458300432281,0.0670068886211988,0.995437903783865,-0.0187603541020095
"4256",32,40,26,6990.8224,100,479.772655571976,"32x32","32x32",-20,0.999092147876597,0.0685666242855582,1.00090867706781,0.00547077328394352
"4257",32,40,27,6978.3754,100,424.640219483351,"32x32","32x32",-20,1.00135722666807,0.0609334591706791,0.998644612899444,-0.00226406416836455
"4258",32,40,28,6920.8689,100,471.550693186037,"32x32","32x32",-20,0.985154447628128,0.067123112630316,1.01506926391858,0.0164246510191374
"4259",32,40,29,6939.3417,100,414.47966183744,"32x32","32x32",-20,0.986465517975441,0.0589205593240575,1.01372017752059,-0.00134908639799569
"4260",32,40,30,6911.2487,100,427.063124725506,"32x32","32x32",-20,0.993401727105678,0.0613847459555992,1.00664209927795,-0.00707807824263584
"4261",32,41,1,6894.51,100,868.168732727025,"32x32","32x32",-19,1.00510460318143,0.126564525920206,0.994921321457217,-0.0117207778207322
"4262",32,41,2,6959.6782,100,473.928173900781,"32x32","32x32",-19,0.98985073057704,0.0674051494473883,1.01025333326475,0.0153320118075304
"4263",32,41,3,6944.1345,100,467.526646427719,"32x32","32x32",-19,0.994211834863296,0.0669371431374761,1.00582186304139,-0.00443147022335655
"4264",32,41,4,6941.4036,100,484.565453725794,"32x32","32x32",-19,0.987417257402834,0.0689296169653762,1.0127430855627,0.00692122252130423
"4265",32,41,5,6926.8369,100,505.981482648547,"32x32","32x32",-19,0.986572316399582,0.0720656961609523,1.01361044028624,0.000867354723548486
"4266",32,41,6,6961.6596,100,503.646413915897,"32x32","32x32",-19,0.982513204242869,0.0710806446126638,1.01779802620628,0.00418758592003621
"4267",32,41,7,6924.5913,100,486.311903932418,"32x32","32x32",-19,0.987253245189583,0.0693344898682475,1.01291133239878,-0.00488669380750006
"4268",32,41,8,7012.5136,100,567.195394099705,"32x32","32x32",-19,1.00266513237156,0.081098886554105,0.997341951679067,-0.0155693807197129
"4269",32,41,9,7033.5256,100,593.863097175187,"32x32","32x32",-19,1.01310363800037,0.0855395854708124,0.987065846465391,-0.0102761052136756
"4270",32,41,10,6973.191,100,438.921952212855,"32x32","32x32",-19,0.990152350496664,0.062324350884429,1.00994559018963,0.0228797437242363
"4271",32,41,11,7022.6027,100,533.342995351599,"32x32","32x32",-19,1.00086411541096,0.0760122547233396,0.999136630639805,-0.0108089595498223
"4272",32,41,12,6945.6307,100,467.825794490229,"32x32","32x32",-19,1.00959999530204,0.0680020203088987,0.990491288285742,-0.00864534235406345
"4273",32,41,13,6979.5903,100,488.705522477401,"32x32","32x32",-19,0.985461986989274,0.0690012872579657,1.01475248482708,0.0242611965413402
"4274",32,41,14,6912.4053,100,462.269523237311,"32x32","32x32",-19,0.986346564794304,0.0659622716645712,1.01384243195346,-0.000910052873620115
"4275",32,41,15,7037.737,100,442.455501218581,"32x32","32x32",-19,1.00419703841267,0.0631328655721425,0.995820503096379,-0.0180219288570832
"4276",32,41,16,7020.3064,100,487.541163061991,"32x32","32x32",-19,0.993166548430304,0.0689727123784758,1.00688046892084,0.0110599658244649
"4277",32,41,17,7020.9001,100,497.212350733781,"32x32","32x32",-19,0.994349420321163,0.0704187220565434,1.00568269017245,-0.00119777874839699
"4278",32,41,18,7017.396,100,505.877993609311,"32x32","32x32",-19,0.999891794929477,0.0720813325976382,1.00010821678013,-0.00557447339231909
"4279",32,41,19,7042.9692,100,408.877089708194,"32x32","32x32",-19,1.00719716524884,0.0584724757406705,0.992854263795446,-0.00725395298468179
"4280",32,41,20,7056.6113,100,519.447264601839,"32x32","32x32",-19,1.00691247747717,0.0741202696142521,0.993134976840796,0.000280713045350378
"4281",32,41,21,7045.1171,100,487.409516041561,"32x32","32x32",-19,1.00733121902624,0.0696912223019169,0.9927221365845,-0.000412840256295732
"4282",32,41,22,6972.741,100,452.949509868262,"32x32","32x32",-19,0.995292120523576,0.0646542124778329,1.00473014844521,0.0120080118607093
"4283",32,41,23,7049.85,100,488.766287028221,"32x32","32x32",-19,1.01454294062332,0.0703382889166656,0.9856655247984,-0.0190646236468099
"4284",32,41,24,6996.436,100,454.158908199509,"32x32","32x32",-19,0.99225348777845,0.0644100454383654,1.00780698915848,0.0221414643600804
"4285",32,41,25,7016.8224,100,482.041979219171,"32x32","32x32",-19,1.00717299866344,0.0691908157304698,0.992878086810349,-0.0149289023481314
"4286",32,41,26,7101.6772,100,478.967789374972,"32x32","32x32",-19,1.01493494202832,0.0684515969752495,0.985284828209314,-0.0075932586010351
"4287",32,41,27,6973.0955,100,518.720744902955,"32x32","32x32",-19,1.00059959101249,0.0744334801093133,0.999400768281461,0.0141159400721474
"4288",32,41,28,6939.9268,100,451.033931696022,"32x32","32x32",-19,0.987867253667186,0.064202644243346,1.01228175778453,0.0128809895030733
"4289",32,41,29,6994.2075,100,489.463441594286,"32x32","32x32",-19,0.994264992645515,0.0695799152594474,1.00576808737802,-0.00651367040651496
"4290",32,41,30,6955.5431,100,449.21634209301,"32x32","32x32",-19,0.999768468539987,0.064568981590735,1.00023158507924,-0.00553650229877523
"4291",32,42,1,6918.855,100,895.431446537073,"32x32","32x32",-18,1.00865369826788,0.130538975031992,0.991420545740589,-0.00881103933865557
"4292",32,42,2,6939.9878,100,469.159766088614,"32x32","32x32",-18,0.987050233734333,0.0667269554532231,1.01311966283284,0.021699117092248
"4293",32,42,3,6945.5314,100,469.879486814793,"32x32","32x32",-18,0.994411833079361,0.0672740061055498,1.00561957001591,-0.00750009281692687
"4294",32,42,4,6941.4847,100,480.900298481616,"32x32","32x32",-18,0.987428793908156,0.0684082472615367,1.0127312533009,0.0071116832849869
"4295",32,42,5,6930.1089,100,494.559641117237,"32x32","32x32",-18,0.98703833929948,0.0704389114077132,1.0131318715641,0.000400618263199481
"4296",32,42,6,7005.5935,100,521.549882558435,"32x32","32x32",-18,0.988713685068431,0.0736073976218228,1.01141514990843,-0.0017167216556695
"4297",32,42,7,6899.3144,100,404.960598625385,"32x32","32x32",-18,0.983649465490219,0.0577360666999694,1.01662231829876,0.00520716839033053
"4298",32,42,8,6920.6185,100,462.455856628555,"32x32","32x32",-18,0.989525762116961,0.0661229894374069,1.01058510883095,-0.00603720946780517
"4299",32,42,9,6942.6862,100,439.338942555768,"32x32","32x32",-18,1.00001920042986,0.0632820446432274,0.99998079993879,-0.0106043088921618
"4300",32,42,10,6970.7227,100,490.328863545651,"32x32","32x32",-18,0.98980186632855,0.0696238317229636,1.01030320715526,0.0103224072164735
"4301",32,42,11,6987.4963,100,494.120972338104,"32x32","32x32",-18,0.995860737392546,0.070422316484625,1.0041564673172,-0.00614673983806457
"4302",32,42,12,6980.9871,100,406.129241071264,"32x32","32x32",-18,1.01473931566267,0.0590339592742198,0.985474776196048,-0.018681691121151
"4303",32,42,13,6934.6236,100,458.831921070199,"32x32","32x32",-18,0.979113050787339,0.0647833751261796,1.0213325204846,0.0358577442885532
"4304",32,42,14,6926.8334,100,447.02695927836,"32x32","32x32",-18,0.988405342637019,0.063787276138836,1.01173067046769,-0.00960185001690972
"4305",32,42,15,6971.6209,100,494.186228288987,"32x32","32x32",-18,0.994763097955477,0.0705141932516275,1.00526447156643,-0.00646619890125866
